id,timestamp,lat,lon,depth_dm,temp_cC,batt_mV,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,crc16,p_forrageio,comportamento
1,1704596400,759643,1131460,1070,2198,3998,722,-998,-405,-11,214,-98,16850,0.3467,busca
1,1704596700,759701,1131341,1572,2164,3956,-1353,1036,-738,-144,207,104,733,0.4224,busca
1,1704597000,759656,1131504,550,2422,3919,-116,-56,-894,78,-449,-32,33110,0.4032,busca
1,1704597300,759603,1131460,1929,2089,3978,950,523,-1048,81,13,-125,224,0.3855,busca
1,1704597600,759673,1131434,2052,2139,3934,1587,712,-590,155,411,272,52333,0.5275,busca
1,1704597900,759632,1131430,1284,2236,3980,362,-854,175,186,228,47,14377,0.3743,busca
1,1704598200,759591,1131827,1558,2145,3979,481,-530,-955,251,228,-44,5405,0.2629,busca
1,1704598500,759663,1131569,942,2315,3989,743,439,-1150,-92,-63,214,2317,0.3274,busca
1,1704598800,759539,1132002,1408,2315,3991,-145,524,-836,351,367,271,54540,0.3592,busca
1,1704599100,759453,1132077,804,2352,3980,-82,-880,-1472,-38,-400,55,32314,0.3999,busca
1,1704599400,759493,1132313,1126,2242,3921,2004,-255,-718,-441,43,392,17894,0.3656,busca
1,1704599700,759519,1131899,827,2330,3982,-434,-587,-39,-30,165,-59,24342,0.3828,busca
1,1704600000,759619,1131846,1533,2136,3950,215,185,-1066,151,-259,45,28667,0.4956,busca
1,1704600300,759572,1132005,1309,2253,3930,-116,297,257,-304,-188,176,14812,0.3931,busca
1,1704600600,759550,1131926,930,2302,3900,432,448,-24,-80,-326,-235,61822,0.2987,busca
1,1704600900,759554,1131672,1604,2120,3930,1711,-553,-81,73,138,141,11874,0.4278,busca
1,1704601200,759574,1131573,835,2259,3980,478,-248,-850,-218,-20,181,50974,0.3863,busca
1,1704601500,759524,1131531,1308,2249,3933,383,-830,-347,298,256,-202,40503,0.502,busca
1,1704601800,759501,1131541,1547,2243,3912,-76,-2023,-1136,86,-119,-246,120,0.2995,busca
1,1704602100,759426,1131715,2021,2088,3948,176,317,-259,108,-21,-111,60821,0.5665,busca
1,1704602400,759441,1131777,1873,2173,3968,219,-905,-635,-126,-86,-153,10527,0.6014,busca
1,1704602700,759447,1131664,732,2343,3953,-507,1728,-390,364,255,-161,18592,0.5451,busca
1,1704603000,759469,1131687,2014,2071,3956,1330,-491,-794,-161,36,-5,27974,0.4772,busca
1,1704603300,759341,1131850,488,2307,3967,3229,1020,-552,9,-239,-187,28338,0.4805,busca
1,1704603600,759324,1131678,303,2395,3978,-918,1573,-1314,1,-128,59,16149,0.3099,busca
