id,timestamp,lat,lon,depth_dm,temp_cC,batt_mV,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,crc16,p_forrageio,comportamento
1,1704769200,749810,532029,397,2483,3991,-1238,-765,-590,-361,855,-53,41008,0.3656,busca
1,1704769500,749820,531696,647,2395,3993,6,1237,-1430,-109,-294,-250,13791,0.42,busca
1,1704769800,749816,531929,1859,2170,3944,-603,8,-625,195,-84,-328,41058,0.4363,busca
1,1704770100,749886,531988,1725,2164,3934,73,-22,-640,77,-48,-136,34690,0.4243,busca
1,1704770400,749916,532299,1791,2096,3993,-623,-772,-653,-86,164,139,19393,0.3041,busca
1,1704770700,749783,532027,1422,2161,3900,2054,1156,-855,-38,338,-4,53955,0.366,busca
1,1704771000,749727,532100,786,2291,3966,233,1443,-385,-169,151,-272,65412,0.4603,busca
1,1704771300,749737,531890,1613,2198,3951,-945,122,-343,-73,178,121,47150,0.4688,busca
1,1704771600,749830,531642,934,2346,3899,-600,-401,-119,-111,-41,-129,46379,0.4129,busca
1,1704771900,749856,531751,1197,2217,3947,709,-116,-1210,-84,164,37,42741,0.3964,busca
1,1704772200,749776,531883,605,2373,3909,902,-1937,-567,22,348,95,25830,0.3719,busca
1,1704772500,749808,531889,1680,2063,3951,-565,860,-72,-253,221,-317,20537,0.4637,busca
1,1704772800,749898,531559,1302,2217,3991,930,1075,-1273,-51,-115,-120,47287,0.4151,busca
1,1704773100,749818,531606,1355,2132,3941,700,246,200,24,347,-64,38269,0.3998,busca
1,1704773400,749839,531136,803,2337,3911,217,846,-824,24,229,-122,44094,0.4409,busca
1,1704773700,749851,531312,1000,2289,3918,433,-638,-2,-175,10,-136,55285,0.4151,busca
1,1704774000,749922,531045,1475,2094,3938,1106,629,-414,-121,-74,9,12976,0.4148,busca
1,1704774300,749883,531169,1090,2384,3945,-1366,610,58,-136,282,300,41184,0.5026,busca
1,1704774600,749866,531178,808,2432,3953,389,175,-269,27,280,105,27141,0.3551,busca
1,1704774900,749836,531303,986,2368,3903,1967,-310,-1079,-134,44,40,47261,0.4695,busca
1,1704775200,749882,531621,1688,2131,3931,778,297,-621,503,3,-42,8881,0.4087,busca
1,1704775500,749827,531842,1740,2188,3979,523,-938,-505,297,-11,-337,5455,0.4479,busca
1,1704775800,749810,531953,1735,2136,3934,-446,1035,270,-13,259,227,50716,0.495,busca
1,1704776100,749796,532326,1219,2294,3996,-120,-1061,-1396,84,-98,-10,2576,0.5176,busca
1,1704776400,749773,532306,849,2414,3996,1185,-324,-884,-270,-142,-153,7016,0.4333,busca
1,1704776700,749711,532295,1028,2310,3941,-33,-271,283,-106,-383,-103,48196,0.4132,busca
1,1704777000,749761,532293,437,2410,3952,-650,357,-413,417,-13,32,17329,0.4195,busca
